1,3.3481347738398224
2,3.322498998212498
3,3.312794239276246
4,3.31166784258819
5,3.3094615343104374
6,3.324813452662922
7,3.314999990338775
8,3.294071229382402
9,3.3033912517445496
10,3.272463524173169
11,3.2873241415788925
12,3.2754570878200373
13,3.27450541497776
14,3.2526250454526258
15,3.2514950057819263
16,3.2487946056938015
17,3.2324960827833986
18,3.246240542947394
19,3.2482745115119744
20,3.2288417730507444
21,3.212502651403531
22,3.2153481199737666
23,3.185868916013372
24,3.208526534580445
25,3.1861680046110754
26,3.170814186424918
27,3.162373361974291
28,3.1469923179207804
29,3.1871046476902407
30,3.172296679171086
31,3.147829354195755
32,3.1472731203660915
33,3.145756696233713
34,3.1264149957846685
35,3.1434015439990057
36,3.1361746497559135
37,3.141655677600613
38,3.1265152036496984
39,3.1441814637179015
40,3.094713692059622
41,3.097832663656421
42,3.0731642238910615
43,3.100253120063332
44,3.073062924045529
45,3.0749415218831535
46,3.1011554867425506
47,3.0356199629653973
48,3.0473626040705586
49,3.1077683039629385
50,3.0486275595572625
51,3.0689891438850916
52,3.04522201804269
53,3.0382827676136044
54,3.0090758881642277
55,3.0427505866656643
56,3.0263634656359524
57,3.037150602351291
58,2.991918903754878
59,3.0504393070210516
60,3.0134562590909924
61,3.0032608277712454
62,3.0147473923608716
63,2.996872969444241
64,2.971770553616849
65,2.988481109205325
66,2.9830923466908423
67,2.976356022213666
68,2.978419293284207
69,2.9750407648872503
70,2.9842253962819525
71,2.95598323995915
72,2.956910873637262
73,2.9524572614319764
74,2.9294929308815822
75,2.967120592859926
76,2.9601208001471226
77,2.8814707547754965
78,2.9551066578471565
79,2.945491386683004
80,2.856520305764419
81,2.8933244355768517
82,2.8824049186737635
83,2.877402751571945
84,2.8305531228931278
85,2.8597380768170737
86,2.8780245154552033
87,2.901594680728952
88,2.917743875468592
89,2.848440490763193
90,2.8022120696470605
91,2.914459384819839
92,2.874865981780278
93,2.844776952586349
94,2.8396331471927385
95,2.8478134345490567
96,2.8498566117926565
97,2.8671808018518714
98,2.8389225082944627
99,2.882514300349883
100,2.7970543698512165
101,2.8385128975266767
102,2.7510696900398663
103,2.8273506832421513
104,2.852340338061871
105,2.699845008470107
106,2.7705431359044197
107,2.838063532495406
108,2.7881107025703216
109,2.7645610466889248
110,2.7737179891863866
111,2.7337774194708917
112,2.777329126648821
113,2.6712989402974325
114,2.764511507508256
115,2.7571982812577005
116,2.7343917758566016
117,2.767340186779704
118,2.6663311296642354
119,2.7975164588333374
120,2.689893836985182
121,2.702598491539831
122,2.695322059636502
123,2.7074287549573346
124,2.7069891928132783
125,2.6768105842721726
126,2.8146884300034305
127,2.6355287951985256
128,2.6619385926767163
129,2.685549831919644
130,2.6905256342118067
131,2.566215759481092
132,2.659471674935769
133,2.678956120883539
134,2.7074166103746222
135,2.614649027761371
136,2.6431598847092905
137,2.617387023758306
138,2.617219896968264
139,2.6240650292443854
140,2.584628563143517
141,2.594714813902316
142,2.612532986921521
143,2.5663299424858046
144,2.5867689745346216
145,2.617017529057464
146,2.5499758694412824
147,2.636537529918397
148,2.6085414798828426
149,2.5623787798320237
150,2.5290774055888736
151,2.470897787303028
152,2.6234252859535054
153,2.587269152542599
154,2.617089674079951
155,2.5615117530574087
156,2.568102052995025
157,2.5055226056354387
158,2.549235172043165
159,2.417342424597667
160,2.572514306971119
161,2.5254028763217597
162,2.529486657941913
163,2.5621362229571307
164,2.5348372371351413
165,2.4377255129974365
166,2.4531980770894797
167,2.469415946580189
168,2.471349985568188
169,2.450260918712572
170,2.491436380721458
171,2.4892154942656646
172,2.536767998276143
173,2.528978618983839
174,2.465760692157202
175,2.4921097556990652
176,2.4522978136215423
177,2.365210956414522
178,2.4410098870197143
179,2.4181952752727813
180,2.4228653267638762
181,2.533636245410012
182,2.434055631939908
183,2.468201979235852
184,2.4312627816324284
185,2.340570805740209
186,2.484840864389432
187,2.444492247144064
188,2.4329471774382414
189,2.4181226941766054
190,2.330902718067317
191,2.346639507973921
192,2.265995911657299
193,2.335979854941285
194,2.401517108004554
195,2.37670767969962
196,2.418452497029631
197,2.3820792182442623
198,2.3465602602946896
199,2.3665284508190223
200,2.3510190033894722
201,2.38177968906317
202,2.3804011374547978
203,2.193913045270442
204,2.255953402144006
205,2.4208776138165162
206,2.3442793381683193
207,2.4102882278394064
208,2.341512029576343
209,2.3390889439646996
210,2.270690832941823
211,2.1931392172659794
212,2.2815833006599515
213,2.2067894514553132
214,2.2576811685943725
215,2.2801429239571123
216,2.3443065176422397
217,2.3443955160509473
218,2.1861489112936408
219,2.212423130802607
220,2.331329021585173
221,2.390199896221377
222,2.2840452636881627
223,2.3710377202122093
224,2.3062805799727704
225,2.283825380116381
226,2.383714526612129
227,2.271208525237318
228,2.2253413658801433
229,2.236227061688308
230,2.2510262712890543
231,2.1989501636020217
232,2.248129615029283
233,2.183007625278041
234,2.2104591186259768
235,2.201114507450023
236,2.227759960541442
237,2.2307641063909975
238,2.1611747283627594
239,2.1756826740535007
240,2.234749530791748
241,2.1941888712095463
242,2.179086305075979
243,2.2862305809328585
244,2.361002545461144
245,2.295458845943285
246,2.1742415292745014
247,2.2273975420853613
248,2.225663300152698
249,2.2287962003201978
250,2.218891029501666
251,2.236607283866265
252,2.1743350066577856
253,2.15502160604161
254,2.0992668157989334
255,2.1714243290711748
256,2.1708570365656814
257,2.228186312072693
258,2.1792251844939527
259,2.2226150232335264
260,2.175679683372649
261,2.1373231767435845
262,2.2875493908832034
263,2.2516354597645423
264,2.1898498706920133
265,2.157640349091153
266,2.232276771222166
267,2.1085022619299654
268,2.2290631295794974
269,2.1101701765427787
270,2.1400413552891724
271,2.1903692302053575
272,2.174628571392526
273,2.1076554389457822
274,2.2041612287788785
275,2.114023992378102
276,2.0889935425911843
277,2.092814193703708
278,2.1846489094043253
279,2.212598045260634
280,2.3365129298787677
281,2.1920218838189025
282,2.2301458216508694
283,2.2476355351277357
284,2.024822410720804
285,2.072742263474203
286,2.0641106324039056
287,2.0042410439913843
